created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 25 16:47:39 +0000 2023;1717221394696884351;"When you #TravelWise, you get to enjoy the little things. 🍂  #utah #utahfall #UDOT #ASMR #walking https://t.co/V5RiHU3Nay";0;0;0;0;en;104624142;1717221394696884351;TravelWiseUtah;https://twitter.com/TravelWiseUtah/status/1717221394696884351
Wed Oct 25 16:45:06 +0000 2023;1717220752594997537;"活動4周年を迎えたでぃあくんの最新作です！ お気に入り登録お願いします⭐  【#ASMR】 【🥀No.1最強イケボ／完全無料✨】風邪を引いてしまった彼氏の看病をしてくれる彼女とのイチャイチャボイス 【女性の為の癒しボイス】#ファンティア[#Fantia] https://t.co/6V07v9MMOC #でぃあくん #イケボ";0;0;0;0;ja;1421028772866793473;1717220752594997537;taromaru315_;https://twitter.com/taromaru315_/status/1717220752594997537
Wed Oct 25 16:42:17 +0000 2023;1717220043552182329;"重大発表 #ASMR https://t.co/m6C7axMfCR";0;0;0;0;ja;1638893091070570497;1717220043552182329;caomei_0115;https://twitter.com/caomei_0115/status/1717220043552182329
Wed Oct 25 16:42:00 +0000 2023;1717219971238187085;"Hit Play Turn up volume deep breathe,  slowly exhale,  repeat as necessary,  You Rock!   #naturelovers  #forestbathing #photooftheday #Motivation #inspiration #waterfalls #ASMR #sound not #AI #WednesdayMotivation #Wednesdayvibe #CRMSpaceinfo #stressrelief https://t.co/BDWDL6i58v";0;0;0;1;en;29857944;1717219971238187085;IntlMktEntry;https://twitter.com/IntlMktEntry/status/1717219971238187085
Wed Oct 25 16:34:40 +0000 2023;1717218125975105616;"CH登録16,200行くまで終われまクマ(仮)開催中！ あと25人！ 今日は両耳スペシャルで眠気が凄いぞ！ よろしくまです！ #切熊ゆに #キリキリタイム #ASMR";0;0;0;0;ja;1045607345718362112;1717218125975105616;mentha_julep;https://twitter.com/mentha_julep/status/1717218125975105616
Wed Oct 25 16:31:52 +0000 2023;1717217423416520970;"Tactical ASMR Using My Gear #asmr https://t.co/sLgGe33OLF @YouTubeより";0;0;0;0;en;567269055;1717217423416520970;Traumerei_1911;https://twitter.com/Traumerei_1911/status/1717217423416520970
Wed Oct 25 16:23:00 +0000 2023;1717215190855667737;"357523🤐😁high occur down somebody  #偷情 #小蝌蚪 #敏雪耶 #馒头逼 #处女  #御姐 #草莓味的软糖呀 #男同 #悠宝三岁 #熊猫视频 #三级片 #ASMR #盯射 #软件 #第四爱 #寻欢阁 #jojo直播 #ai换脸 #偷拍 #潮吹 #Lutube #奶延学姐 #兼职 #Eliya鳄梨丫 https://t.co/Y6BIZFobxG";2;9;9;9;en;1702583225976233984;1717215190855667737;MariaCoria13233;https://twitter.com/MariaCoria13233/status/1717215190855667737
Wed Oct 25 16:20:08 +0000 2023;1717214471041528062;"🔵 Blue is the color 🔵  Innovative, versatile &amp  durable, the blue aluminium BazookaGoal is here to upgrade your training sessions ⬆️💪  #BazookaGoal #MoreThanAGoal #asmr https://t.co/HiUfYpLK9M";0;0;0;0;en;484562241;1717214471041528062;BazookaGoal;https://twitter.com/BazookaGoal/status/1717214471041528062
Wed Oct 25 16:19:35 +0000 2023;1717214332285845731;"でぃあくんの最新ボイスが投稿されました🥳🥳  ✨完全無料✨ 風邪を引いてしまった彼氏の看病をしてくれる彼女とのイチャイチャボイス  【女性の為の癒しボイス】【 "最新作"ファンティア限定 】   #でぃあくん  #最強イケボ   #イケボ  #ASMR  #ファンティア  #拡散希望 https://t.co/gBXT5Nu7Oy";0;0;6;7;ja;1696051205863260160;1717214332285845731;tanad_Red;https://twitter.com/tanad_Red/status/1717214332285845731
Wed Oct 25 16:18:58 +0000 2023;1717214176173797442;"ｰ 🍷No.１イケボ／女性のための特別音声✧︎ ｰ  💭⌇ 風邪を引いてしまった彼氏の看病をしてくれる彼女とのイチャイチャボイス   活動4周年＆無料公開中なので♡もぜひお願いします꒰ᐡ• ‧̫ •ᐡ꒱⊃🪄✩  #でぃあくん #ASMR #Fantia  #ファンティア https://t.co/g0Bz0R7D5t";0;0;1;5;ja;1555734787821711361;1717214176173797442;Deqr_pyon5;https://twitter.com/Deqr_pyon5/status/1717214176173797442
Wed Oct 25 16:18:34 +0000 2023;1717214076655562838;"2-SMOKE SOUNDIN' 2 GOOD 🔊💨 @Deegan38 #MonsterEnergy #ASMR #2Stroke #Motocross https://t.co/AIv3WsVNGb";0;0;0;0;en;1383185167481720833;1717214076655562838;djtroycollier;https://twitter.com/djtroycollier/status/1717214076655562838
Wed Oct 25 16:16:00 +0000 2023;1717213431307391094;"こんな素敵な彼女さんが居たら、ついついいたずらして甘えたくなっちゃいますねﾟ+.(*ﾉωヾ*)♪+ﾟ  #ASMR #シチュエーションボイス #ヤンデレ #動画 #最高の推し #おすすめ  https://t.co/3fxsuvMQBW";0;1;0;2;ja;831167040199106561;1717213431307391094;Pd62nrFWg3DASJj;https://twitter.com/Pd62nrFWg3DASJj/status/1717213431307391094
Wed Oct 25 16:14:50 +0000 2023;1717213137605402659;"https://t.co/DoebU2f5lV だがっきのえいえすえむあーるDAYO #ASMR #打楽器　#youtube";0;0;0;0;ja;1644294393158066176;1717213137605402659;Ayanamists;https://twitter.com/Ayanamists/status/1717213137605402659
Wed Oct 25 16:14:24 +0000 2023;1717213027815321610;"Popsocket Blind Bag #blindbag #crafts #pop #asmr #papercraft #diy #cute ... https://t.co/MeaCDGWagk via @YouTube";0;0;0;0;da;395748609;1717213027815321610;qt_82;https://twitter.com/qt_82/status/1717213027815321610
Wed Oct 25 16:14:11 +0000 2023;1717212973448757703;"Minive Blind Bag! #blindbag #crafts #kpop #asmr #papercraft #ive #minive... https://t.co/CYMvHh252z via @YouTube";0;0;0;0;da;395748609;1717212973448757703;qt_82;https://twitter.com/qt_82/status/1717212973448757703
Wed Oct 25 16:14:01 +0000 2023;1717212929253429645;"【#ASMR /#睡眠導入 】最短距離更新中💕極上の睡眠をお届け！耳かき/囁き/マッサージ/タオル (Ear Cleaning/EarBlowi... https://t.co/d2DyB6qUpJ @YouTubeより  ユキノンおやすみ";0;0;0;0;ja;2512078681;1717212929253429645;4zusuM;https://twitter.com/4zusuM/status/1717212929253429645
Wed Oct 25 16:12:44 +0000 2023;1717212606220444084;"Subscribe: Well since it's not going to rain for a couple of days, I might as well wash up. Workouts and Clean-Ups.  #tubewellvlog #tulog #asmr #india #urdu #brasil #indoviral #china #beardlove https://t.co/uE78DdEgJQ";0;0;0;0;en;1556327914202873856;1717212606220444084;JudgeOsiris;https://twitter.com/JudgeOsiris/status/1717212606220444084
Wed Oct 25 16:09:41 +0000 2023;1717211841695494493;"久しぶり?のASMR動画です Shortsでは数個出しましたが動画枠では初です  【#ASMR】眠れない夜の雨音ASMR https://t.co/ulqmv4QdLg @YouTubeより";0;0;0;0;ja;966328304151101440;1717211841695494493;sakanamai_game;https://twitter.com/sakanamai_game/status/1717211841695494493
Wed Oct 25 16:08:15 +0000 2023;1717211478028067173;"❤️ #shorts #asmr #satisfying #tr... https://t.co/ZksQRAbmIR via @YouTube #asmr #asmrsounds #pawpatrol #mashems #pawpatroltoys #patrulhacanina #Patrulha #squishy #squishies #toyunboxing #basicfuntoys #unboxing #fidgettoys #fidgettoy #sensory #dog #puppy #asmrvideo #unbox";0;0;0;1;und;3208015941;1717211478028067173;ElsaSurprise;https://twitter.com/ElsaSurprise/status/1717211478028067173
Wed Oct 25 16:04:54 +0000 2023;1717210636013494601;"どきわく #ASMR https://t.co/N1tqvikVWO";0;0;0;0;ja;1622206018632699907;1717210636013494601;dice_xoxo_omg;https://twitter.com/dice_xoxo_omg/status/1717210636013494601
Wed Oct 25 16:03:54 +0000 2023;1717210385810629109;"わかくんの素敵な台詞始まります #ASMR https://t.co/K9ZKyNqQwh";0;0;0;0;ja;1297742741728706560;1717210385810629109;lovelly_ay;https://twitter.com/lovelly_ay/status/1717210385810629109
Wed Oct 25 16:03:54 +0000 2023;1717210385483473271;"#わかくん の即興セリフ始まります♡ #ASMR https://t.co/72OscnCQC9";0;0;0;1;ja;1547051010094669824;1717210385483473271;kanon0115_WK;https://twitter.com/kanon0115_WK/status/1717210385483473271
Wed Oct 25 16:03:48 +0000 2023;1717210357503307850;"#わかくん のセリフ始まります！ #ASMR https://t.co/X2kiyurszV";0;0;0;0;ja;3406022524;1717210357503307850;kitty77755;https://twitter.com/kitty77755/status/1717210357503307850
Wed Oct 25 16:03:33 +0000 2023;1717210296245514663;"#わかくん のセリフ始まるよ♩ #ASMR https://t.co/FamzcihSzz";0;0;0;0;ja;1453430679677530113;1717210296245514663;wakakun_only1;https://twitter.com/wakakun_only1/status/1717210296245514663
Wed Oct 25 16:03:31 +0000 2023;1717210286531428543;"#わかくん 即興セリフ始まります♪ #ASMR https://t.co/6QK6OiNu95";0;0;0;1;ja;1398206242712014850;1717210286531428543;itigochan12waka;https://twitter.com/itigochan12waka/status/1717210286531428543
Wed Oct 25 16:03:27 +0000 2023;1717210272295977339;"どきどき #ASMR https://t.co/ydxFTOb7OG";0;0;0;1;ja;1703024184522383360;1717210272295977339;dice_xoxo_waka;https://twitter.com/dice_xoxo_waka/status/1717210272295977339
Wed Oct 25 16:03:25 +0000 2023;1717210262233878676;"みんーな おいで￨ωﾟ｀＞⊂(´・ω・`)  #拡散希望 #わかくん  #ASMR https://t.co/hEvWexBUT9";0;0;1;0;ja;1640966458598367232;1717210262233878676;MchanWkRT;https://twitter.com/MchanWkRT/status/1717210262233878676
Wed Oct 25 16:03:24 +0000 2023;1717210258807103939;"#わかくん　台詞始まるよ！ #ASMR https://t.co/kLSnKr9AU1";0;0;0;0;ja;1580147173031047171;1717210258807103939;reomilk_klimoer;https://twitter.com/reomilk_klimoer/status/1717210258807103939
Wed Oct 25 16:03:20 +0000 2023;1717210243330191725;"即興神すぎる✨️みんなおいで #ASMR https://t.co/rvjqBddiRI";0;0;0;0;ja;1496890471288754176;1717210243330191725;oh2_vt;https://twitter.com/oh2_vt/status/1717210243330191725
Wed Oct 25 16:03:16 +0000 2023;1717210226078986547;"#わかくん #女性向けボイス #シチュエーションボイス 両手拘束して目の前で、、、 ヤバいの始まるよー！！重大発表もあるよ！！！ #ASMR https://t.co/onOCdD1rq1";0;0;1;1;ja;1407187937922408456;1717210226078986547;wakakun_0nly1;https://twitter.com/wakakun_0nly1/status/1717210226078986547
Wed Oct 25 16:03:10 +0000 2023;1717210201248678261;"#わかくん #女性向け #拘束 #ASMR https://t.co/rgyh90uIg3";0;0;0;0;qme;1622206018632699907;1717210201248678261;dice_xoxo_omg;https://twitter.com/dice_xoxo_omg/status/1717210201248678261
Wed Oct 25 16:03:01 +0000 2023;1717210161285370170;"わかくんのセリフ始まるよ！ #ASMR https://t.co/Exjs5I2mTS";0;0;0;0;ja;1286581093961883648;1717210161285370170;YURA__2nd;https://twitter.com/YURA__2nd/status/1717210161285370170
Wed Oct 25 16:02:58 +0000 2023;1717210150849933322;"セリフ始まる！ #わかくん #ASMR https://t.co/yqIonH0Qhh";0;0;0;0;ja;1447800880393179140;1717210150849933322;coco_Love_wa;https://twitter.com/coco_Love_wa/status/1717210150849933322
Wed Oct 25 16:02:55 +0000 2023;1717210137168109747;"#わかくん 即興セリフᘛ⁐̤ᕐᐷ cнϋ #ASMR https://t.co/nW3w704LTe";0;0;0;0;ja;1397531262219284480;1717210137168109747;Fxq06a3ecXKjSoK;https://twitter.com/Fxq06a3ecXKjSoK/status/1717210137168109747
Wed Oct 25 16:02:52 +0000 2023;1717210122521612702;"わかくんの即興！ここだよ！！ #ASMR https://t.co/ghpbzi4KFh";0;0;0;0;ja;1608510793984913410;1717210122521612702;mami_mami112;https://twitter.com/mami_mami112/status/1717210122521612702
Wed Oct 25 16:02:39 +0000 2023;1717210070050869265;"#わかくん #拘束 台詞始まるよー #ASMR https://t.co/iog1sRcezU";0;0;0;0;ja;1703024184522383360;1717210070050869265;dice_xoxo_waka;https://twitter.com/dice_xoxo_waka/status/1717210070050869265
Wed Oct 25 16:02:00 +0000 2023;1717209905223077920;"Norwegian Salmon with Orange Sauce on Natural Stone 🐟  #fish  #outdor  #outdoorcooking #surviva #wild  #nature  #natural  #food  #cooking  #foodvideos  #asmr  #relax  #fish  #adventures  #foodvideo  #hungry  #natural https://t.co/xuOQqttuCW";0;0;0;0;en;1241751334644146178;1717209905223077920;chipchip668;https://twitter.com/chipchip668/status/1717209905223077920
Wed Oct 25 16:01:00 +0000 2023;1717209653849821578;"The Finale #ASMR for this Halloween special is here!! Come watch the send off for a beloved Werewolf~  https://t.co/Yh0ro9vNcb";0;0;0;2;en;1357109747175022592;1717209653849821578;Lady_Raerdrim;https://twitter.com/Lady_Raerdrim/status/1717209653849821578
Wed Oct 25 16:00:02 +0000 2023;1717209411897401722;"【#asmr 】ゆっくりおやすみできますように♡耳かき、囁き、マッサージetc…♡【Vtuber /睡眠導入/ear cleaning/whis... https://t.co/DgHyBSweIW @YouTubeより  はじまるよ～！！";0;1;2;2;ja;1509202318541000705;1717209411897401722;YutoMashiro414;https://twitter.com/YutoMashiro414/status/1717209411897401722
Wed Oct 25 16:00:02 +0000 2023;1717209410336940116;"Just a Barbie girl not in a Barbie world #Barbie #Halloween2023  #ASMR #tuesdayvibe https://t.co/6Qz0r0ltkd";0;0;0;0;en;1646304080124411910;1717209410336940116;CeedyASMR;https://twitter.com/CeedyASMR/status/1717209410336940116
Wed Oct 25 15:59:00 +0000 2023;1717209150004908435;"🔴Live Now https://t.co/vrJx76Jqrn  Just a word-magic mage doing what word-magic mages do. 📖🖋️  Typing #ASMR while I work on a #MoriartyThePatriot fanfic.  60/10 #pomodoro #AmWriting #VTuberUprising #vtuber #ENVtuber  (VODs: https://t.co/Tga8MTOY8a) https://t.co/qhZbOaOfiS";0;0;0;2;en;1450421817479507969;1717209150004908435;JunWordweaver;https://twitter.com/JunWordweaver/status/1717209150004908435
Wed Oct 25 15:53:58 +0000 2023;1717207885480939897;"【配信開始🔴】 ♡ 耳舐めASMR ￤ せっせと尽くすご奉仕耳舐めASMR♡尽くされすぎてだめになっちゃう♡［ 耳ふー/耳キス/耳れろ/耳ぐぽ/囁き/earlicking/귀 핥기/舔耳朵 #せぴらいぶ  #avtuber #キス #ASMR https://t.co/TMtcCVNmLQ";0;0;0;0;ja;1478901438613159936;1717207885480939897;AVtuber_Live;https://twitter.com/AVtuber_Live/status/1717207885480939897
Wed Oct 25 15:48:17 +0000 2023;1717206453600338381;"脳が溶ける程甘く・・・ https://t.co/FsYoTtexZv #ASMR";0;0;2;1;ja;1708554615346941952;1717206453600338381;ura_yuki_12345;https://twitter.com/ura_yuki_12345/status/1717206453600338381
Wed Oct 25 15:44:34 +0000 2023;1717205520921075852;"Holaa! Buenos días, espero que tengan un excelente día.🌼  Muchas gracias por su arduo apoyo, por comentar y compartir los videitos para agregar a más personitas a esta bella familia.☁️  ¡Estamos a punto de llegar a los 4 Mil!. (⁠&gt ⁠0⁠&lt )♥️  #asmr #asmranime #asmrroleplay #rp https://t.co/4rkIOkW3sv";0;0;0;3;es;1706066077367635968;1717205520921075852;mikaa_smr;https://twitter.com/mikaa_smr/status/1717205520921075852
Wed Oct 25 15:40:47 +0000 2023;1717204567627125240;"👉 https://t.co/vGmkZS7zgx 👈 АСМР ► LITTLE NIGHTMARES 2 и ПОМОГУ ПОБОРОТЬ СТРАХ ТЕМНОТЫ #8  ASMR ► LITTLE NIGHTMARES 2 and HELP TO OVERCOME THE FEAR OF THE DARK #8, BEST ASMR GAME  #asmr #асмр #littlenightmares #asmrgame #littlenightmares2 #asmrlittlenightmares #асмргейминг";0;0;0;0;und;1553693091911049216;1717204567627125240;DimardosGames;https://twitter.com/DimardosGames/status/1717204567627125240
Wed Oct 25 15:27:42 +0000 2023;1717201275404607859;"If trees could talk, they “wood.” #TimberTempo 🪵  #ShowFab #fairfieldnj #ASMR #asmrvids #fabricator #behindthescenes #woodshop #woodworker #wooddesign #dewalt #custommade #bts https://t.co/CxCAn15XYi";0;0;0;0;en;1339713098;1717201275404607859;ShowFab;https://twitter.com/ShowFab/status/1717201275404607859
Wed Oct 25 15:25:26 +0000 2023;1717200703033065782;"This cute #latte video was done for @GhirardelliCho2 to display ways we can use this premium caramel sauce. It was sooo good. What do u guys think, did I do good? #UGC #ugccommunity #ugcexample #UGCcreator #ugccreatorsneeded #ugccreatorwanted #ASMR #digitalmarketing https://t.co/z6JFTvXAzG";0;0;0;0;en;1687157715586465800;1717200703033065782;ugcbyshinelle;https://twitter.com/ugcbyshinelle/status/1717200703033065782
Wed Oct 25 15:23:57 +0000 2023;1717200331069702480;"Delicious #ssoyoung #mukbang #asmr #eating #eatingshow #food #foodie #delicious #fyp #foryou #viral #trending https://t.co/aFxhtBtuIT";0;0;0;1;en;1695675614316109824;1717200331069702480;MukbangCulinary;https://twitter.com/MukbangCulinary/status/1717200331069702480
Wed Oct 25 15:23:42 +0000 2023;1717200266791891099;"【配信開始🔴】 【3DIO／ASMR】甘々囁き　寝かしつけ・耳かきASMR【狼森うに／Vtuber】 狼森うに  #avtuber #lewdtuber #ASMR https://t.co/FzPWHlT6eQ";0;0;0;0;ja;1478901438613159936;1717200266791891099;AVtuber_Live;https://twitter.com/AVtuber_Live/status/1717200266791891099
Wed Oct 25 15:20:20 +0000 2023;1717199419295052210;"9521472😶😛free forget buy fall blood  #敏雪耶 #迷妹漫画 #neki酱 #林乐一 #康先生 #ASMR #寄射  #视频 #陪玩 #龙猫网 #反差 #电话做爱 #私房照 #学姐 #每日大乱斗 #人兽 #人兽 #番茄社区 #诺儿的小世界 #打炮 #喷射 #香蕉视频 #姐姐_LaLion #邪魔暖暖 https://t.co/FPyb5NGjBB";0;8;8;8;en;1702583463264825344;1717199419295052210;CynthiaGre95252;https://twitter.com/CynthiaGre95252/status/1717199419295052210
Wed Oct 25 15:19:01 +0000 2023;1717199089388167578;"yaiiyy produksii👩🏻‍🍳 #asmr #cheesecake #dessertbandung #strawberrycheesecake #newyorkcheesecake https://t.co/iXgWdRfGkd";0;0;0;0;in;1696152245174509568;1717199089388167578;cheese_e_cake;https://twitter.com/cheese_e_cake/status/1717199089388167578
Wed Oct 25 15:18:02 +0000 2023;1717198843178340409;"眠れない君のために #弾き語り #ASMR https://t.co/nEyCS343iW";0;0;0;0;ja;1331960286555873289;1717198843178340409;N0Chi__;https://twitter.com/N0Chi__/status/1717198843178340409
Wed Oct 25 15:17:26 +0000 2023;1717198688664391839;"🌈2023 10/25 24:15~  【ASMR/黒3dio】耳はむはむ♥優しいキス♥唇の感触で癒させるASMR♥ch登録者数１０万人達成まで続く宣伝LIVE【空猫くるみ/Vtuber】 https://t.co/b6BHFAUyd6 @YouTubeより  #Vtuber #空猫くるみ #ASMR";0;0;1;2;ja;4315392372;1717198688664391839;l_hh13;https://twitter.com/l_hh13/status/1717198688664391839
Wed Oct 25 15:16:48 +0000 2023;1717198533080822266;"Chứng Nhận Tình Yêu Với Bouquet Precieux - Sự Lựa Chọn Độc Quyền #beautytok #reviewlamdep #goclamdep #dcgr #nuochoa #asmr #fyp #xh #xuhuong #xuhuongtiktok #nuochoa #crush #perfume #reviewnuochoa #ReviewNướcHoa #Quentin https://t.co/Y2LjVXXrio";0;0;0;0;vi;1659376613723869185;1717198533080822266;vuamypham;https://twitter.com/vuamypham/status/1717198533080822266
Wed Oct 25 15:13:47 +0000 2023;1717197772334542898;"【配信開始🔴】 ♡ 耳舐めASMR ￤ せっせと尽くすご奉仕耳舐めASMR♡尽くされすぎてだめになっちゃう♡［ 耳ふー/耳キス/耳れろ/耳ぐぽ/囁き/earlicking/귀 핥기/舔耳朵 #せぴらいぶ  #avtuber #キス #ASMR https://t.co/66eIKHFnvA";0;0;0;0;ja;1478901438613159936;1717197772334542898;AVtuber_Live;https://twitter.com/AVtuber_Live/status/1717197772334542898
Wed Oct 25 15:10:52 +0000 2023;1717197036058284133;"ハロウィンが近いので… 実写お狐様ハロウィンロールプレイを見まーす🎃 かわいい🥰 いつでもお狐様になれちゃうこりすさんは凄いですね！ またこういう実写ロールプレイ見たいですねぇ。 おやすみなさい😪 #すこりす #ASMR https://t.co/un88XKtqSQ";0;0;0;0;ja;1597494537236410368;1717197036058284133;BearSteppen;https://twitter.com/BearSteppen/status/1717197036058284133
Wed Oct 25 15:05:08 +0000 2023;1717195593175691304;"やってるぞぉ～！💕  リワーク後のギールを味わいに来て？💜→https://t.co/xK6S1nzS9K  #10月のVTuberフォロー祭り #この秋伸びるVTuber #新人VTuber #VTuber準備中 #VTuber準備中だけど推されたい #Vtuber推し探しにどうぞ #VTuberを発掘せよ #耳舐め #asmr";0;0;4;19;ja;1661914599795597314;1717195593175691304;kowasu_giru;https://twitter.com/kowasu_giru/status/1717195593175691304
Wed Oct 25 15:02:55 +0000 2023;1717195037254337006;"#UIQ #ユイク #유이크 #ライズ #RIIZE #라이즈 #SHOTARO #EUNSEOK #SUNGCHAN #WONBIN #SEUNGHAN #SOHEE #ANTON #쇼타로 #은석 #성찬 #원빈 #승한 #소희 #앤톤 #ショウタロウ #ウンソク #ソンチャン #ウォンビン #スンハン #ソヒ #アントン #マイクロバイオーム #ASMR";0;0;1;6;qht;1694941754552934400;1717194304303571424;uiq_japan;https://twitter.com/uiq_japan/status/1717195037254337006
Wed Oct 25 15:02:36 +0000 2023;1717194956035781106;"凄く素晴らしいものを観た。。 自分はこの動画を見る度にこう思う。 「今日も頑張ろう。明日も頑張ろう。」っと…   #青山吉能 #小岩井ことり #ASMR https://t.co/OKfa4hBXFY";0;0;0;0;ja;1624351497260797960;1717194956035781106;MUJINRX;https://twitter.com/MUJINRX/status/1717194956035781106
Wed Oct 25 15:01:28 +0000 2023;1717194671758414218;"いい音で不思議な感覚になれますので、あと意外と寝られる  #小野町旅館 #ASMR  〖ASMR〗60分間耐久おビンタASMR〖にじさんじ/小野町春香〗 https://t.co/2ognyHihqJ @YouTubeより";0;0;0;0;ja;1340157297662685184;1717194671758414218;tu_otya;https://twitter.com/tu_otya/status/1717194671758414218
Wed Oct 25 15:00:49 +0000 2023;1717194507542987015;"【🎧動画だしました🎧】  #ASMR #BLボイス #シチュエーションボイス #女性向け #男性向け  【BLボイス/yaoi ASMR】ただ、夢の中で 【WhisperSweetly/yaoi audio】  https://t.co/Wi2pR03q3z https://t.co/Vz0VKFRBpJ";0;0;3;7;ja;1462304190710321152;1717194507542987015;yoruniromuru;https://twitter.com/yoruniromuru/status/1717194507542987015
Wed Oct 25 15:00:45 +0000 2023;1717194492418338963;"#わかくん 🐺🐾໊ ドキドキ…♥⸝⸝ 即興セリフ始まるよ☽*.  #ASMR https://t.co/S9GY9wPPGb";0;0;0;0;ja;1448962027632795651;1717194492418338963;ABBhimitugoto;https://twitter.com/ABBhimitugoto/status/1717194492418338963
Wed Oct 25 14:59:51 +0000 2023;1717194263942062560;"わ #ASMR https://t.co/eBUJujYJQ9";0;0;0;0;ja;1640966458598367232;1717194263942062560;MchanWkRT;https://twitter.com/MchanWkRT/status/1717194263942062560
Wed Oct 25 14:59:42 +0000 2023;1717194229498487205;"#わかくん #女性向けシチュボ 初見さんもぜひ♩ #ASMR https://t.co/UgSnEAsEYw";0;0;0;0;ja;1622206018632699907;1717194229498487205;dice_xoxo_omg;https://twitter.com/dice_xoxo_omg/status/1717194229498487205
